지점,지점명,일시,평균기온..C.,최저기온..C.,최고기온..C.,일강수량.mm.,최대.풍속.m.s.,평균.풍속.m.s.,합계.일사량.MJ.m2.,평균.전운량.1.10.
251,고창군,2021-12-13,-0.6,-4.2,3.8,NA,4.6,2.4,11.6,2.5
251,고창군,2021-12-14,3.4,-4.7,9.3,NA,3.6,1.1,7,5.4
251,고창군,2021-12-15,7.8,3.4,15.3,NA,3.9,1.2,9.66,3.3
251,고창군,2021-12-16,7,3.7,11.5,0,2.8,0.6,4.28,8.7
251,고창군,2021-12-17,-0.8,-6.2,7.4,3.3,7.7,4.2,3.77,9
251,고창군,2021-12-18,-3,-10.4,2,0.1,4.5,1.9,11.02,5.6
251,고창군,2021-12-19,2.5,-0.7,6.4,0.1,4.1,1.5,7.7,4.6
251,고창군,2021-12-20,7.1,0.7,12.1,NA,5.2,1.5,7.78,2.8
251,고창군,2021-12-21,5.7,0.8,13,NA,3.2,0.7,8.53,2.9
251,고창군,2021-12-22,2.4,-2.3,9.9,NA,3.2,0.9,11.88,0
251,고창군,2021-12-23,3,-3,10.8,NA,3.5,1.2,10.33,1.3
251,고창군,2021-12-24,2.5,-1.2,8.3,NA,5,2.1,5.49,7.6
251,고창군,2021-12-25,-5.9,-8.7,0.1,0.8,5.8,3.5,4.46,9.4
251,고창군,2021-12-26,-7.1,-10,-3.6,0,4.4,2.8,11.92,4.6
251,고창군,2021-12-27,-3.7,-9.9,0.7,0,3.7,1,9.64,4.5
251,고창군,2021-12-28,2.3,-1.5,6,NA,2.1,0.4,6.23,5.1
251,고창군,2021-12-29,3.9,0.2,8.6,0,6.4,1.7,6.68,7
251,고창군,2021-12-30,0.7,-1.8,3.7,0.8,6,2.7,8.12,7.8
251,고창군,2021-12-31,-3.2,-5.2,-0.9,0,5.1,2.3,9.83,6.9
252,영광군,2021-01-01,-0.9,-6,4.7,0.4,4.1,1.1,8.1,8.4
252,영광군,2021-01-02,-1.2,-4.2,1.5,0.7,5.5,1.1,12.13,6.3
252,영광군,2021-01-03,-2.3,-5,1.2,NA,2.3,0.7,8.25,8.3
252,영광군,2021-01-04,-1.1,-6.8,5.1,0,2.4,0.7,7.46,4.5
252,영광군,2021-01-05,-1.1,-5.2,3.4,0.3,7.1,2.8,6.61,9
252,영광군,2021-01-06,-3.9,-8.2,0.1,1.1,8,1.3,7.88,8.6
252,영광군,2021-01-07,-9.2,-12.6,-1.8,4.5,7.8,2.9,1.55,8.4
252,영광군,2021-01-08,-12.4,-17.4,-8.4,0.3,2.3,0.6,1.98,6.1
252,영광군,2021-01-09,-10.3,-15.2,-3.3,0.1,3.7,0.8,4.13,4.5
252,영광군,2021-01-10,-7,-14.9,-1.5,0,2.2,0.7,6.09,7.4
252,영광군,2021-01-11,-4.6,-7.7,-1.8,0,2.4,0.8,3.72,8.9
252,영광군,2021-01-12,-1.6,-6.6,2.2,0.3,3.1,1,8.43,5.9
252,영광군,2021-01-13,4.2,-1.8,10.1,NA,4.3,1.5,10.89,2.5
252,영광군,2021-01-14,4.6,-2.1,12,NA,3.2,1.1,11.06,1.3
252,영광군,2021-01-15,8.3,2.9,14.3,NA,6.7,3.1,6.13,9
252,영광군,2021-01-16,-0.2,-2.1,3,0,7,4,3.15,9.6
252,영광군,2021-01-17,-2.8,-6.2,0.6,0.6,4.2,1.3,8.8,8
252,영광군,2021-01-18,0.9,-2.6,6.3,3.2,7.1,2.8,7.44,8.4
252,영광군,2021-01-19,-3.2,-6.9,0.5,NA,5,1.9,13.53,0.9
252,영광군,2021-01-20,2.4,-6.7,11.5,NA,3.3,0.7,12.88,3
252,영광군,2021-01-21,7.6,3.9,10.4,7.5,3.1,1.1,3.03,9.3
252,영광군,2021-01-22,7.4,5.6,9.3,1.9,2.9,1.2,2.05,8.9
252,영광군,2021-01-23,7.6,5.8,9.3,4.8,1.5,0.5,1.9,9.8
252,영광군,2021-01-24,7.3,1.8,13.1,0.2,2.7,0.8,11.68,4.9
252,영광군,2021-01-25,6.6,1.2,14,0.1,3.9,0.9,12.98,5.8
252,영광군,2021-01-26,5.6,4.4,8.6,5.2,5.2,2,4.01,9.9
252,영광군,2021-01-27,3.3,-0.2,7.9,NA,6.2,2.4,13.43,5.6
252,영광군,2021-01-28,-0.1,-4.2,6.6,0.9,7.6,3.3,5.69,7.5
252,영광군,2021-01-29,-4.4,-7.5,-1,0.9,5.7,2.2,13.5,5.9
252,영광군,2021-01-30,1.5,-6.7,9.3,NA,4,1.4,8.64,3.9
252,영광군,2021-01-31,5.4,-3.5,12,1.4,5.7,1.9,9.64,6.6
252,영광군,2021-02-01,8.3,2.6,11,3.8,6,2.4,5.17,8.5
252,영광군,2021-02-02,-1.9,-3.8,2.5,NA,8.1,4.4,11.41,5
252,영광군,2021-02-03,0.3,-6.4,4.4,0,5.1,1.7,13.97,3.8
252,영광군,2021-02-04,0,-4.5,4.9,1.5,5.9,2.9,15.67,2.3
252,영광군,2021-02-05,1.8,-6,9.1,NA,3.1,1,10.34,7.9
252,영광군,2021-02-06,5.8,-1.5,11.1,NA,4.5,1.5,6.01,7.6
252,영광군,2021-02-07,4.9,1.3,10.1,NA,5.5,2.1,13.34,5.4
252,영광군,2021-02-08,-0.2,-1.5,1.6,NA,8.9,4.8,15.84,2.8
252,영광군,2021-02-09,-0.5,-5.6,5,NA,3.5,1.3,16.12,0.6
252,영광군,2021-02-10,1.7,-5.6,9.5,NA,3.2,0.8,14.67,2.6
252,영광군,2021-02-11,3.7,-1.5,11.4,NA,2.7,0.7,9.32,9.8
252,영광군,2021-02-12,5.5,0.4,14.9,NA,3.3,0.8,13.21,5.8
252,영광군,2021-02-13,5.3,-2.3,16.2,NA,2.6,0.9,15.68,2.9
252,영광군,2021-02-14,8.2,2,15.3,1.9,2,0.6,5.8,9.5
252,영광군,2021-02-15,3,-0.5,7,0.7,7.2,3.4,6.67,8.9
252,영광군,2021-02-16,-0.1,-4.2,5.4,1.6,7.1,3.4,11.9,4.5
252,영광군,2021-02-17,-4.1,-5.7,-2.1,1.8,7.2,4.7,8.18,9.1
252,영광군,2021-02-18,-1.7,-4.6,0.1,0.5,6.3,3.7,10.84,9
252,영광군,2021-02-19,3.8,-3.8,10.5,NA,5.2,2.1,17.62,1.4
252,영광군,2021-02-20,10.1,5.6,14.1,NA,4.2,2.6,14.55,0.1
252,영광군,2021-02-21,14,8.3,20.8,NA,5.4,3.4,17.45,0.4
252,영광군,2021-02-22,8.6,1.8,16.3,NA,5.6,3.4,14.1,2.4
252,영광군,2021-02-23,1.2,-2.5,4.9,NA,5.7,2.7,14.25,3.8
252,영광군,2021-02-24,1,-3.3,5.7,NA,2,0.7,3.99,8.1
252,영광군,2021-02-25,2.5,-1.4,4.3,17,2.9,0.7,1.27,10
252,영광군,2021-02-26,7.6,2.5,15.6,0.1,4.5,1.3,15.06,7.9
252,영광군,2021-02-27,8.1,1.1,14.5,NA,4.5,1.5,16.68,6.5
252,영광군,2021-02-28,7.6,3.4,12.1,0.5,3.1,1,6.63,8.3
252,영광군,2021-03-01,10.1,3.7,16.7,38.4,7,3.6,2.63,9.9
252,영광군,2021-03-02,2.7,-1,5.9,NA,5.8,2.9,13.65,5.8
252,영광군,2021-03-03,4,-3.5,11.4,NA,3.1,0.8,16.45,6
252,영광군,2021-03-04,7,4.4,10,3.4,2.5,0.9,4.67,9.3
252,영광군,2021-03-05,8,3.2,15.6,NA,5.9,2.1,18.75,6.8
252,영광군,2021-03-06,6,3.7,10.8,NA,4.8,2.3,12.42,6.8
252,영광군,2021-03-07,7.3,5.1,11,NA,3.4,1.4,12.31,8.8
252,영광군,2021-03-08,6.2,1.7,12.9,NA,5,1.7,18.35,4.6
252,영광군,2021-03-09,5.2,0.3,11.6,NA,4.1,1.3,17.87,6.4
252,영광군,2021-03-10,6.6,0.9,14.5,NA,3.9,1.2,20.09,2.5
252,영광군,2021-03-11,8.6,1.1,17.2,2.5,4.2,1.1,17.07,8.6
252,영광군,2021-03-12,7.9,5.2,10.1,10.4,4.7,1.9,3.53,6.5
252,영광군,2021-03-13,6.9,0.8,14,NA,3.8,1.1,19.03,3
252,영광군,2021-03-14,6.6,1.2,13.8,NA,3.3,0.8,18.57,3.6
252,영광군,2021-03-15,10.3,-0.3,19.1,3.4,5,1.8,15.92,8.8
252,영광군,2021-03-16,7.6,1.9,12.1,0.4,6.5,3.3,20.78,3.4
252,영광군,2021-03-17,5.7,-0.6,13.5,NA,5.1,1.2,20.29,3
252,영광군,2021-03-18,8.2,0.5,17.6,NA,4.3,1,12.82,2.9
252,영광군,2021-03-19,11,5.4,17.7,NA,3.9,1,18.12,6.3
252,영광군,2021-03-20,7.9,5.8,10.8,9.3,5.2,2,3.21,9.4
252,영광군,2021-03-21,6.2,4.6,9.1,NA,6.9,3.9,14.43,8.9
252,영광군,2021-03-22,7.1,3,10.9,NA,5.1,2.7,23.7,0.9
252,영광군,2021-03-23,8.7,0.8,15.3,NA,4.6,1.7,22.12,1.6
252,영광군,2021-03-24,10.3,3.2,17.3,NA,5,1.7,15.82,6.4
252,영광군,2021-03-25,8.6,3,17.6,NA,3.8,1.2,22.76,4.9
252,영광군,2021-03-26,10.4,2.5,19.3,NA,3.9,1.2,20.57,6.1
252,영광군,2021-03-27,13.8,11.3,15.7,29.2,5.4,3.4,2.68,9.6
252,영광군,2021-03-28,10.6,9,13.3,NA,4.5,2.4,14.27,6.9
252,영광군,2021-03-29,11.1,7.4,16.3,NA,3.8,1.5,17.9,6.1
252,영광군,2021-03-30,10.1,5.6,17.7,NA,5,1.8,22.73,3.8
252,영광군,2021-03-31,12,2.2,21.6,NA,4.3,1.3,21.2,6.1
252,영광군,2021-04-01,15.6,6.7,22.1,NA,4,1.4,12.03,9
252,영광군,2021-04-02,18.8,13.3,23.1,NA,5.4,1.9,20.09,7.8
252,영광군,2021-04-03,15.7,10.9,18.2,6,5.4,3,3.79,9.1
252,영광군,2021-04-04,9.5,7.4,11.4,1.6,4.3,2,3.33,9.4
252,영광군,2021-04-05,9.7,4.5,16.5,NA,5,2,25.77,0.7
252,영광군,2021-04-06,9.8,3.7,17.2,NA,5.2,1.3,23.06,3.9
252,영광군,2021-04-07,10.8,2.5,19.1,NA,4.3,1.3,25.37,3.1
252,영광군,2021-04-08,10,5.3,16.3,NA,5.2,1.6,25.87,2
252,영광군,2021-04-09,10.5,2.2,18.5,NA,4.5,1.5,25.35,3.4
252,영광군,2021-04-10,11.4,6,18.2,NA,5,1.3,23.31,3.1
252,영광군,2021-04-11,13.8,5.3,22.9,NA,4.2,1.1,24.85,3.4
252,영광군,2021-04-12,13.4,12.6,14.8,26.2,6,2.9,2.9,9.9
252,영광군,2021-04-13,8.6,5,12.5,2,5.3,3.2,15.89,7.8
252,영광군,2021-04-14,7.6,2.9,12.9,NA,5.6,2.7,27.46,2.1
252,영광군,2021-04-15,9.4,0.4,17.9,NA,3.5,1.2,24.07,3.6
252,영광군,2021-04-16,11.8,7.1,16,0.3,4.6,1.8,7.4,7.8
252,영광군,2021-04-17,9.8,4.6,16,NA,7.5,3.1,24.7,4.5
252,영광군,2021-04-18,9.5,4.4,13.5,NA,6.1,3.3,27.3,0.9
252,영광군,2021-04-19,10.5,1.2,18.9,NA,4.3,1.4,27.46,1
252,영광군,2021-04-20,NA,3.5,20.9,0,4.4,0.8,6.7,3.1
252,영광군,2021-04-21,15.6,7.7,25.9,NA,4.6,1.3,18.46,8.6
252,영광군,2021-04-22,18.2,12.3,23.7,0,4.3,1.5,10.38,9.9
252,영광군,2021-04-23,21.5,16.1,27.1,NA,5.4,2,21.69,8.3
252,영광군,2021-04-24,17.5,12.8,24.7,NA,5.2,1.5,24.8,5.6
252,영광군,2021-04-25,15,9.3,22.1,NA,4.8,1.6,26.98,3.8
252,영광군,2021-04-26,14.8,9.1,22.5,NA,4.2,1.5,26.19,4.9
252,영광군,2021-04-27,15.9,10,21.6,NA,3.9,1.9,15.36,9.3
252,영광군,2021-04-28,15.4,11.8,21.3,0,3.4,1.3,19.21,8.8
252,영광군,2021-04-29,16,11.6,20.5,0.7,7.8,2.5,26.13,5.8
252,영광군,2021-04-30,13,9.5,16.8,2,7.1,2.8,25.59,6.4
252,영광군,2021-05-01,10.3,8.5,13.3,7.8,5.2,2.7,15.31,6.8
252,영광군,2021-05-02,10.6,6.8,15.5,NA,4.4,1.9,23.72,2.4
252,영광군,2021-05-03,13.9,4.8,22.2,NA,4.3,1.4,27.34,4.3
252,영광군,2021-05-04,17.1,13.1,21.5,20.4,6.3,3.3,6.53,9.5
252,영광군,2021-05-05,12.8,7.1,18.9,0.5,4.7,1.9,28.84,2.6
252,영광군,2021-05-06,15.3,4.6,23,NA,4.3,1.7,22.64,6.6
252,영광군,2021-05-07,15,7.9,20.8,NA,6.6,2.8,14.72,5.8
252,영광군,2021-05-08,14.7,6.2,22.8,NA,5.9,2.5,25.27,1.4
252,영광군,2021-05-09,15,7,21.8,NA,4.8,1.5,28.62,2.6
252,영광군,2021-05-10,17.2,12.3,20.7,0,4.9,1.6,9.57,8.5
252,영광군,2021-05-11,19,13.8,24.2,0.3,4.5,2.1,14.15,9.4
252,영광군,2021-05-12,20.4,13.7,27.7,NA,4.4,1.5,27.53,4.1
252,영광군,2021-05-13,19.2,13.6,26.3,NA,4.6,1.3,27.85,2.1
252,영광군,2021-05-14,20.4,14.1,28.3,0,3.9,1.3,19.7,8.6
252,영광군,2021-05-15,21.6,19.2,25.1,22.1,4.5,2.5,8.52,9.4
252,영광군,2021-05-16,19.8,14.8,22,25.8,5,2.7,2.2,10
252,영광군,2021-05-17,14.8,13.8,16.5,1.6,3.3,1.5,5.61,8.3
252,영광군,2021-05-18,16.6,13,22,NA,3.6,1.1,23.75,6.5
252,영광군,2021-05-19,18.6,11.6,26.2,NA,4.2,1.3,26.07,6.4
252,영광군,2021-05-20,15.7,14.6,18.1,3.7,4.3,1.4,4.71,9.8
252,영광군,2021-05-21,15.7,12.5,20,0.1,4.9,2.3,20.93,7.4
252,영광군,2021-05-22,16.9,11,24.4,NA,4.4,1.4,28.79,1.6
252,영광군,2021-05-23,19.2,11.3,28.5,0.1,4.3,1.2,24.17,6.5
252,영광군,2021-05-24,17.1,13.1,21.9,0.6,4.1,1.3,25.07,6.4
252,영광군,2021-05-25,16.3,12.3,21.2,0,6.3,2.5,24.34,5
252,영광군,2021-05-26,18.2,12.5,24.4,0.1,5.6,2.4,13.43,9.1
252,영광군,2021-05-27,16,12.3,19.7,0,5.5,2.1,10.18,5.4
252,영광군,2021-05-28,17.2,12.6,22.8,7.4,6.8,3.2,16.79,4
252,영광군,2021-05-29,18,11.8,24.3,NA,3.4,1.1,29.76,1.3
252,영광군,2021-05-30,21.3,12.8,29.1,0.6,4.2,1.6,28.45,3.3
252,영광군,2021-05-31,22,17.2,28.8,0,4.3,1.8,26.88,2.6
252,영광군,2021-06-01,22,16,29.2,NA,4.3,1.5,26.32,5.8
252,영광군,2021-06-02,23.3,17.7,28.6,NA,4.7,1.8,20.4,6.8
252,영광군,2021-06-03,19.5,17.8,20.9,17.2,6.7,1.8,5.15,8.8
252,영광군,2021-06-04,18.6,14.6,23.2,0.4,3.5,1.5,30.02,4.8
252,영광군,2021-06-05,20.7,15.5,25.9,NA,5.2,3.2,25.07,2.5
252,영광군,2021-06-06,22.7,18.1,28.2,0,6.1,3.4,26.04,3.9
252,영광군,2021-06-07,23,16.2,29.1,NA,3.8,1.7,24.38,5.5
252,영광군,2021-06-08,23.4,17.2,29.5,NA,3.5,1.2,27.89,4.5
252,영광군,2021-06-09,25.1,18.6,32.1,NA,3.3,1.4,26.15,3.3
252,영광군,2021-06-10,23.3,20,26.6,60.3,5.8,3.2,9.81,9.3
252,영광군,2021-06-11,21.9,19.2,27.2,49.2,3.2,1.2,17.62,7
252,영광군,2021-06-12,21.6,18.2,27.2,0.1,4,1.5,23.76,6.4
252,영광군,2021-06-13,19.7,17.1,25.6,NA,3.9,1.4,21.2,6.4
252,영광군,2021-06-14,20.9,17.7,25.7,NA,2.9,1.2,20.37,7.5
252,영광군,2021-06-15,20.4,18.7,22.1,18.3,3.8,1.3,4.48,7.9
252,영광군,2021-06-16,23.5,19.3,28.3,NA,3.3,1.1,18.64,7.3
252,영광군,2021-06-17,21.7,19.7,25.5,1.2,2.9,0.8,11.72,8.9
252,영광군,2021-06-18,20.7,19.2,23.1,6.2,2.5,1.1,6.94,9.8
252,영광군,2021-06-19,21.2,17.7,25.9,NA,3.3,1.2,23.97,5.5
252,영광군,2021-06-20,23.1,15.6,30.2,NA,4.2,1.6,28.9,4.6
252,영광군,2021-06-21,23,17.8,29.7,NA,4.2,1.4,30.7,2.6
252,영광군,2021-06-22,22.8,16.3,29,NA,3.6,1.5,25.37,4.3
252,영광군,2021-06-23,22.3,20.1,26.1,NA,4.5,2,22.2,5.3
252,영광군,2021-06-24,22.2,18.9,27.4,NA,3.5,1.2,22.84,6
252,영광군,2021-06-25,23.7,18,29.3,NA,3.5,1.2,26.88,6.8
252,영광군,2021-06-26,24.1,20.5,30.1,0.4,2.9,1.1,21.79,5.8
252,영광군,2021-06-27,24,19.1,28.9,NA,2.9,1,20.79,6.1
252,영광군,2021-06-28,24.2,20.6,28.8,0,3.8,1.2,25.34,5.3
252,영광군,2021-06-29,22.9,19.3,28.3,NA,3.4,1.3,22.14,5.1
252,영광군,2021-06-30,24,20.2,29.5,0.1,3.4,1,21.44,6.3
252,영광군,2021-07-01,24.9,19.6,30.6,NA,3.3,1,22.02,4.9
252,영광군,2021-07-02,25.2,21.3,31.2,NA,3.6,1.1,18.6,7.5
252,영광군,2021-07-03,24,22.1,26,31.8,7,3.2,4.73,8.4
252,영광군,2021-07-04,22.3,21.1,25.4,0.8,7.4,2.9,7.15,9.1
252,영광군,2021-07-05,21.7,20.1,23.6,28.1,4.7,1.3,4.32,9.6
252,영광군,2021-07-06,23.4,21.7,25.2,100.4,3.9,1.6,3.83,10
252,영광군,2021-07-07,25.6,24.5,27.5,17.1,3.9,1.7,5.84,9.8
252,영광군,2021-07-08,24.5,22.7,27.7,1.4,3.6,1.1,10.07,9.8
252,영광군,2021-07-09,25.5,22.7,29.7,0.2,2.9,1.1,20.81,6.4
252,영광군,2021-07-10,26.3,23.3,31.4,NA,4.6,1.9,19.81,4.5
252,영광군,2021-07-11,26.6,23.2,31.4,NA,3.6,1.9,15.19,7.1
252,영광군,2021-07-12,28,25.1,32.2,NA,3.7,2,18.29,6.9
252,영광군,2021-07-13,28.2,24.7,32.7,NA,5.2,2.7,19.17,7.1
252,영광군,2021-07-14,28.2,25.6,31.9,NA,4.3,2,15.56,9.4
252,영광군,2021-07-15,28.5,23.6,34.3,NA,3.1,1.5,29.7,6.3
252,영광군,2021-07-16,26.8,23,32.8,1.4,3.3,1.2,17.71,5.4
252,영광군,2021-07-17,25.2,21.7,30.8,8.3,4.3,1.1,19.82,6.1
252,영광군,2021-07-18,26.1,21.8,32,0.2,3.2,1.2,19.89,6.6
252,영광군,2021-07-19,27.5,23.5,32.9,0.8,3.8,1.5,25.79,6.9
252,영광군,2021-07-20,27.3,23.4,33.3,0.1,3.7,0.9,21.6,6.4
252,영광군,2021-07-21,28,21.8,35.1,NA,4,1.2,29.5,3.5
252,영광군,2021-07-22,28.2,22.7,35.5,NA,3.5,1.1,27.21,4.6
252,영광군,2021-07-23,27.9,23.1,33.9,NA,2.7,1,24.21,6.1
252,영광군,2021-07-24,28.7,24.2,34.3,NA,3.3,1.2,22.55,7.8
252,영광군,2021-07-25,28.5,23.2,35.3,NA,3.9,1.6,24.97,6.3
252,영광군,2021-07-26,28.4,24.2,33.5,NA,4.4,1.6,20.7,5.9
252,영광군,2021-07-27,27.7,21.8,34.5,NA,3.6,1.1,26.31,2.8
252,영광군,2021-07-28,28,23,33.4,NA,3.5,1,24.36,4.5
252,영광군,2021-07-29,28.1,23.8,34.5,NA,3.4,1.2,25.19,5.9
252,영광군,2021-07-30,27,22.5,33.5,4.7,4.4,1.9,20.75,5.4
252,영광군,2021-07-31,28.5,24.3,33.3,0.1,2.9,1.2,27.71,5.3
252,영광군,2021-08-01,27,23.7,32.2,7.6,4.1,1.3,11.85,8.8
252,영광군,2021-08-02,25.5,24.2,29.6,26.5,3.3,0.8,9.89,8.5
252,영광군,2021-08-03,26.8,23.6,32.5,10.7,3.3,1.4,19.15,5.7
252,영광군,2021-08-04,27.8,23.2,33.8,NA,3.1,1.1,24.87,3.7
252,영광군,2021-08-05,28.4,23.8,33.7,NA,2.7,0.9,23.57,3.3
252,영광군,2021-08-06,27.7,24,33.7,NA,5.2,1.5,21.73,4
252,영광군,2021-08-07,26.5,22.8,32,NA,4.1,1.5,24.47,6.5
252,영광군,2021-08-08,25.8,23,29.6,5.3,3.4,1,11.63,7.9
252,영광군,2021-08-09,26.6,21.8,31.2,NA,3.3,1.1,26.71,5
252,영광군,2021-08-10,26.8,23.2,32.4,NA,3.4,1.2,24.58,7
252,영광군,2021-08-11,26.5,21.2,33,0,2.4,0.8,23.45,3.9
252,영광군,2021-08-12,25.9,22.2,32.4,0.1,4.6,0.9,15.48,7.6
252,영광군,2021-08-13,25.2,22.2,30.8,5.9,3.8,1,12.88,8.4
252,영광군,2021-08-14,24.3,22,29.3,7.8,3.3,1,16.68,7.4
252,영광군,2021-08-15,24.9,20.5,30.8,4.1,2.4,0.8,20.29,7.5
252,영광군,2021-08-16,25.7,22.2,30.7,NA,4.4,1.1,22.37,3.7
252,영광군,2021-08-17,25.4,22,30.2,NA,4.5,1.6,25.55,2.8
252,영광군,2021-08-18,23,20,30,11.6,2.8,0.9,12.93,6.3
252,영광군,2021-08-19,22.8,18.8,29.1,NA,3.1,1,19.03,5.1
252,영광군,2021-08-20,25.5,20.1,31,NA,4.5,2.3,22.72,4.4
252,영광군,2021-08-21,24.9,23.3,28.1,41.1,6.6,2.7,6.67,8
252,영광군,2021-08-22,25.3,21.2,29.6,0,2.4,1,18.36,6.9
252,영광군,2021-08-23,24.5,22.8,26.9,22.2,3.2,1.1,5.57,10
252,영광군,2021-08-24,25.7,22.8,28.7,47.2,8,2.7,8.97,9
252,영광군,2021-08-25,NA,24.3,29,1.4,4.9,1.9,11.13,8.5
252,영광군,2021-08-26,26,22.3,31.6,NA,3.1,1.3,20.57,7.3
252,영광군,2021-08-27,22.1,20.4,26.1,42.5,6.1,1.4,3.71,8.6
252,영광군,2021-08-28,23.5,20,29.4,NA,3.4,1,17.28,7.4
252,영광군,2021-08-29,22.9,20,28.4,34.1,3.7,1.2,11.34,7.3
252,영광군,2021-08-30,23.7,21,28.9,7.1,3.1,1,13.96,8
252,영광군,2021-08-31,25.8,21.2,30.9,NA,4.3,1.6,19.62,7.5
252,영광군,2021-09-01,24.5,21.9,27.1,2.2,5.2,2.1,7.73,9.1
252,영광군,2021-09-02,21.9,20,24.1,5.6,3,1.1,6.28,7.9
252,영광군,2021-09-03,23.1,20,27.5,6.3,2.7,0.9,14.86,6.3
252,영광군,2021-09-04,23.4,19.8,27.8,NA,3,0.8,12.89,9.3
252,영광군,2021-09-05,21.3,18.7,23.7,3.5,2.2,0.8,4.07,9.6
252,영광군,2021-09-06,21.1,18.2,23.2,4.6,5.4,2.4,4.17,9.3
252,영광군,2021-09-07,22.6,20.5,25.2,2.1,5.8,2.7,6.46,8.5
252,영광군,2021-09-08,22.1,18,26.2,0.1,3.9,1.6,20.76,3.5
252,영광군,2021-09-09,22.2,16.7,28.6,NA,2.8,0.7,17.61,7.3
252,영광군,2021-09-10,22.4,20.5,26.2,0,2,0.7,6.44,7.8
252,영광군,2021-09-11,23.6,19.1,30,NA,2.8,0.8,21.79,2
252,영광군,2021-09-12,23.4,18.2,29.5,NA,3.1,1.3,19.54,5.9
252,영광군,2021-09-13,24.1,19.7,28.6,NA,2.6,1.2,12.56,9.5
252,영광군,2021-09-14,22.4,20.7,26.8,0.3,2.5,1.1,8.14,8.8
252,영광군,2021-09-15,24,19.3,30.4,NA,3,1.2,23.05,4.6
252,영광군,2021-09-16,21.8,17.2,27.5,1.2,3.1,1.1,13.82,7.3
252,영광군,2021-09-17,22,19.1,26.6,0.2,4.3,1.8,14.9,8
252,영광군,2021-09-18,21.5,16.2,27.3,NA,3.2,0.9,20.18,3.4
252,영광군,2021-09-19,22.6,17.7,28.1,NA,3.7,0.9,16.87,4.6
252,영광군,2021-09-20,23.9,18.2,28.8,NA,5.2,2.5,20.85,4.5
252,영광군,2021-09-21,22.6,20.2,26.6,71,4.9,2.4,11.92,6.1
252,영광군,2021-09-22,23.3,18.7,28,0,3.8,1.6,17.2,2.8
252,영광군,2021-09-23,20,15.1,25.8,NA,5.2,1.2,20.39,2.9
252,영광군,2021-09-24,19.9,14.1,26.6,NA,3,0.8,19.14,2.6
252,영광군,2021-09-25,21.5,16.6,26.9,NA,2.2,1,15.55,6.1
252,영광군,2021-09-26,22,18.2,27,0,2.5,0.9,13.1,8.1
252,영광군,2021-09-27,22.5,18.8,28.1,0.4,2.8,1,17.12,6.8
252,영광군,2021-09-28,22.3,20.7,25,1.3,2.8,1.3,7.28,9.4
252,영광군,2021-09-29,22,19.2,25.8,17.6,4.9,1.5,3.93,9.6
252,영광군,2021-09-30,21.1,17.7,26.7,0,4.5,1.7,20.63,1.9
252,영광군,2021-10-01,20.6,15.3,27.5,NA,3.1,0.9,17.69,2.9
252,영광군,2021-10-02,21.8,16.7,27.7,NA,3,1,18.87,0.9
252,영광군,2021-10-03,23.7,17.8,31,NA,4.4,2.2,19.93,2.4
252,영광군,2021-10-04,24.7,21.2,29.5,NA,5.6,2.7,15.53,5.3
252,영광군,2021-10-05,23,18.8,29,NA,3.3,1.2,18.1,1.1
252,영광군,2021-10-06,22,16.2,29.1,NA,3.2,0.9,19.45,2.8
252,영광군,2021-10-07,21.3,18.2,27.3,0,4.2,1.2,10.13,5.6
252,영광군,2021-10-08,20.2,18.2,23.1,2.9,3.1,0.9,6.76,9.4
252,영광군,2021-10-09,23.4,18.7,30,0,3.7,1.1,16.85,5.4
252,영광군,2021-10-10,23.8,18,30.4,12.8,6.3,2.3,15.76,6
252,영광군,2021-10-11,14.2,12,18,6.9,7.2,2.1,4.01,9.9
252,영광군,2021-10-12,16.1,14.5,17.7,6.8,2.7,0.7,1.5,8.1
252,영광군,2021-10-13,19.8,16,24.5,NA,2.5,1,10.69,5.4
252,영광군,2021-10-14,21.2,18.3,26.5,NA,3.1,0.9,13.94,5.6
252,영광군,2021-10-15,18.4,16.2,21.7,10.9,5.1,1.4,7.34,8.8
252,영광군,2021-10-16,13.4,9.3,17,4.3,8.1,3.8,6.36,9.8
252,영광군,2021-10-17,7.2,3.4,12.1,NA,5.9,2.2,19.25,1.1
252,영광군,2021-10-18,9.7,1.7,17.2,NA,3.1,1.2,18.4,3.1
252,영광군,2021-10-19,11.4,8.1,16.7,6,4.5,1.4,9.67,5.5
252,영광군,2021-10-20,9.3,4.9,14.8,NA,2.8,0.9,12.38,7.3
252,영광군,2021-10-21,9.3,4.8,15.6,NA,5,1.2,12.97,5.4
252,영광군,2021-10-22,10.1,3.9,16.3,0.1,6.3,1.6,15.64,0.6
252,영광군,2021-10-23,10.6,3.4,19,NA,3.1,0.9,17.71,0.1
252,영광군,2021-10-24,10.8,3.9,19,NA,3.1,0.9,16.45,5.5
252,영광군,2021-10-25,11.3,6,17.8,NA,5.1,1.5,16.54,1.8
252,영광군,2021-10-26,11.5,3.5,19.4,NA,3.1,1,15.46,4.1
252,영광군,2021-10-27,12.3,7.6,19.2,NA,4.8,1.1,14.65,4
252,영광군,2021-10-28,11.7,4.2,19.3,NA,3.8,1.1,16.95,1.4
252,영광군,2021-10-29,13.3,6.3,21.4,NA,3.2,0.6,13.86,6.3
