지점,지점명,일시,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),최대 풍속(m/s),평균 풍속(m/s),합계 일사량(MJ/m2),평균 전운량(1/10)
203,이천,2020-05-17,20.6,16.2,25.9,,2.4,.8,,3.9
203,이천,2020-05-18,19.5,13.6,26.7,44.7,5,1.8,,7.9
203,이천,2020-05-19,12.4,7.9,17.4,8,3.5,1.3,,7.3
203,이천,2020-05-20,12.9,7.1,18.6,,3.2,1,,4.5
203,이천,2020-05-21,16,7.6,22.1,,1.9,.7,,5.1
203,이천,2020-05-22,18,12.7,23.1,0,2.9,.9,,8.3
203,이천,2020-05-23,20.3,15.8,25.9,,2.7,1.1,,6.8
203,이천,2020-05-24,18.4,14.5,22,9.6,3.5,2,,6.8
203,이천,2020-05-25,16.1,13.2,20.3,,2.4,1.1,,8.3
203,이천,2020-05-26,17,12.8,24.4,0,3,1.2,,7.1
203,이천,2020-05-27,18.3,12.3,25.6,,3.5,1.5,,2.1
203,이천,2020-05-28,18.3,12.3,24.3,0,2.3,1,,4.3
203,이천,2020-05-29,20.3,12,27.8,,2.3,.9,,1.8
203,이천,2020-05-30,22.1,13.8,29.4,,3,.9,,1.4
203,이천,2020-05-31,21,14.2,28.1,,3.3,1.4,,6.9
203,이천,2020-06-01,20.1,15.9,26.2,.6,4.7,2.2,,5
203,이천,2020-06-02,18,11.7,23.8,.1,5.5,1.3,,8.6
203,이천,2020-06-03,22,17.5,27.5,.3,2.8,1.2,,5.3
203,이천,2020-06-04,23.8,18.9,29.7,0,3.5,1.8,,5.1
203,이천,2020-06-05,23.7,18.8,28.7,0,2.2,1.1,,4.8
203,이천,2020-06-06,24.4,16.9,30.8,,3.5,1.2,,3.6
203,이천,2020-06-07,23.5,19.7,28.7,,2.6,1.3,,3.9
203,이천,2020-06-08,25,18.6,32,,3.1,1.2,,1.5
203,이천,2020-06-09,26.3,17.8,34,,2.4,1,,3.3
203,이천,2020-06-10,25.5,18.8,32.9,8.8,2.5,1,,8
203,이천,2020-06-11,26.4,21.5,32.4,.9,2.9,1.2,,4.9
203,이천,2020-06-12,23.7,19.9,27.5,.1,1.8,.6,,9.4
203,이천,2020-06-13,25.8,21.2,32.2,7.9,5.7,1.2,,6.8
203,이천,2020-06-14,23.9,19.2,28.7,2.3,4.2,1.7,,4.3
203,이천,2020-06-15,22.2,16.7,28.4,,3.5,1.4,,5.5
203,이천,2020-06-16,23.5,18.3,29.4,,2.1,1,,6.1
203,이천,2020-06-17,23.4,17.7,28.8,,2.6,1.1,,7
203,이천,2020-06-18,21.9,18.7,25.2,,2,.8,,9.4
203,이천,2020-06-19,24.3,19.4,29.8,,2.4,1,,6.5
203,이천,2020-06-20,24.3,17.9,30.7,,2.7,1.2,,1
203,이천,2020-06-21,25.8,18.5,32.7,,2.1,1,,1.4
203,이천,2020-06-22,27.1,19.1,34.7,,2.7,1,,1.4
203,이천,2020-06-23,26.2,20.7,31.7,,2.8,1,,7.8
203,이천,2020-06-24,21.4,19.7,24.8,16,2.7,1,,9.8
203,이천,2020-06-25,21.5,19.7,24,5.9,2.4,1,,9.3
203,이천,2020-06-26,21.8,19.1,26.5,1.4,3.1,1.6,,7.5
203,이천,2020-06-27,23.5,19.1,28.5,0,2.8,.9,,6.9
203,이천,2020-06-28,24.6,19.4,30.6,,3.3,1.3,,2
203,이천,2020-06-29,22.3,17.9,27,21.6,3.4,1.4,,7.8
203,이천,2020-06-30,20.3,17.4,23.1,32.2,4.8,2,,
203,이천,2020-07-01,19.8,17,23,1.8,1.8,.8,,8
203,이천,2020-07-02,23.3,17.1,29.4,,2.4,.9,,6.1
203,이천,2020-07-03,22.8,18.9,28.2,.5,4,1.5,,8.5
203,이천,2020-07-04,22.3,17.4,28.4,.7,2.4,1,,7.6
203,이천,2020-07-05,23.2,17.2,28,,2,.9,,6.1
203,이천,2020-07-06,24.7,19,30.5,,2.4,.9,,7.1
203,이천,2020-07-07,24.1,21.2,27.8,0,2.2,1.3,,5.9
203,이천,2020-07-08,24.5,19.4,30.7,,2.4,1.3,,4.1
203,이천,2020-07-09,25.9,19.7,32.3,,3.2,1,,4.1
203,이천,2020-07-10,24,20.9,28.8,.3,2.8,1.1,,8.6
203,이천,2020-07-11,24.6,20.6,30.5,,3,1.3,,
203,이천,2020-07-12,21.7,19.7,25.7,5.1,2.7,1.1,,
203,이천,2020-07-13,18.2,17.3,19.8,61,2.7,1.5,,5.3
203,이천,2020-07-14,20,16.6,23.2,18.4,2.8,1.5,,
203,이천,2020-07-15,21.2,17.7,26.6,.3,1.9,.6,,4.6
203,이천,2020-07-16,23.3,16.9,29.9,,2.1,.9,,3
203,이천,2020-07-17,24.4,19.1,31.2,3.9,2.8,.9,,3.1
203,이천,2020-07-18,24.8,20.7,29.7,,3.5,1.2,,4.6
203,이천,2020-07-19,23.3,19.6,27.7,8.8,2.9,1.1,,8.5
203,이천,2020-07-20,24.1,22.2,26.5,2.1,4.5,1.9,,9
203,이천,2020-07-21,25,21.5,30.1,,1.5,.6,,6
203,이천,2020-07-22,22.6,21.5,25.1,76.1,2.4,.7,,10
203,이천,2020-07-23,20.7,18.3,22.4,86.3,3.6,1.5,,10
203,이천,2020-07-24,21.4,18.2,26.1,5.4,3.7,1.7,,
203,이천,2020-07-25,23.6,20.3,28.3,.1,3.4,1.2,,8.8
203,이천,2020-07-26,24.3,20.8,29.2,,2.4,1,,8.4
203,이천,2020-07-27,24.3,22,26.7,.2,2,.7,,10
203,이천,2020-07-28,23.6,21.7,26.3,3.3,2,.6,,9.6
203,이천,2020-07-29,23.9,22.1,26.2,76.4,3.1,1.1,,9.8
203,이천,2020-07-30,24.8,22.4,29.3,63.3,3.1,1,,8.3
203,이천,2020-07-31,25.4,21.5,29.3,0,2.2,.8,,7.1
203,이천,2020-08-01,25.4,23.2,30,28.3,3.3,1.3,,9.3
203,이천,2020-08-02,23.5,22.6,27.6,143.2,3.9,.9,,9.5
203,이천,2020-08-03,23.9,22.8,26.2,67.2,4.6,1.5,,9.1
203,이천,2020-08-04,26.5,22.8,30.7,4,3.4,1.3,,9.5
203,이천,2020-08-05,25.6,24.3,28.1,8.9,4.8,1.3,,9.7
203,이천,2020-08-06,24.9,22.7,27.6,81.7,6.1,2.5,,9.3
203,이천,2020-08-07,23.2,21.7,25,2.2,1.4,.6,,9.8
203,이천,2020-08-08,23.1,21.4,24.2,28.5,1.6,.6,,9.4
203,이천,2020-08-09,24.6,23.4,26.6,39.4,4.6,1.6,,9.3
203,이천,2020-08-10,26,23.4,29.2,22.1,3.3,1.1,,8.6
203,이천,2020-08-11,24.6,23,28.3,24.3,3.8,1.3,,8.3
203,이천,2020-08-12,26.2,23.1,30.5,0,2.4,.6,,8.1
203,이천,2020-08-13,28.1,24.7,32.3,,3.4,1.3,,8.3
203,이천,2020-08-14,28,25.9,31.7,3.4,4.2,1.9,,
203,이천,2020-08-15,26.1,24.7,29.5,68.5,2.8,1,,8.8
203,이천,2020-08-16,27.4,23.9,32.8,,3.2,1.3,,7.4
203,이천,2020-08-17,27.7,23.9,32.8,,2.1,.7,,5.8
203,이천,2020-08-18,27.3,23.7,32.7,,2.1,.7,,2.4
203,이천,2020-08-19,26.7,21.5,33,,2.7,.9,,2
203,이천,2020-08-20,26.7,21.6,32.4,,2.1,.8,,4
203,이천,2020-08-21,26.5,22.4,32.6,,2.7,.9,,6.1
203,이천,2020-08-22,24.3,21,28.7,10.5,2.3,.7,,8.6
203,이천,2020-08-23,24.3,20.5,31,,2,.7,,4.6
203,이천,2020-08-24,26.6,21.1,32.9,,3,.9,,6.6
203,이천,2020-08-25,28.8,22.9,34.8,,2.7,.9,,5.4
203,이천,2020-08-26,28.4,24.1,34.6,.8,4.7,2,,7.4
203,이천,2020-08-27,27.9,24.6,31.8,16.6,6.6,2.1,,8.6
203,이천,2020-08-28,27.6,24.6,33.6,25.3,3.7,1.1,,7.9
203,이천,2020-08-29,25.9,23.9,30.3,19.1,2.5,.7,,7
203,이천,2020-08-30,26.5,23.5,32.4,22.7,2.5,.8,,7.1
203,이천,2020-08-31,26,22.8,29.9,,2.4,1.3,,6.3
203,이천,2020-09-01,25.4,22,30,.1,1.9,.7,,6.5
203,이천,2020-09-02,23.5,22.8,24.6,29.6,2.6,1.1,,10
203,이천,2020-09-03,22.9,20.5,26.4,49,7.1,3.3,,7.5
203,이천,2020-09-04,22.3,18.2,28.1,2.4,3.4,1.2,,2
203,이천,2020-09-05,20.5,16.3,25.4,,1.6,.6,,9.1
203,이천,2020-09-06,20,17.7,26,18,3.1,1.2,,9.9
203,이천,2020-09-07,19.2,16.3,21.4,40,5.6,3.1,,8.6
203,이천,2020-09-08,22.9,19.5,27.3,.2,5.7,2.9,,4.1
203,이천,2020-09-09,20.5,16.5,26.2,23.1,4.1,1.2,,7.4
203,이천,2020-09-10,21,17.5,26.8,,2,.6,,6.1
203,이천,2020-09-11,20.8,17.5,25.8,1.5,2.3,.8,,8.4
203,이천,2020-09-12,19,17.3,21.9,16.6,1.7,.8,,8.4
203,이천,2020-09-13,20.5,15,26.4,,1.9,.9,,2.9
203,이천,2020-09-14,20.1,15.4,26.2,0,2,.7,,5.1
203,이천,2020-09-15,21.8,17.8,27.8,,2.3,.7,,6.9
203,이천,2020-09-16,20.9,19.7,24.8,1.8,4.3,.9,,7.1
203,이천,2020-09-17,20.2,17,23.9,,2.7,.8,,9.1
203,이천,2020-09-18,20.9,16.2,26.5,,3.8,1.5,,5.8
203,이천,2020-09-19,18.7,14.8,25.5,9.6,3.3,1.2,,2.3
203,이천,2020-09-20,17.5,10.8,25.3,,3.2,.9,,.8
203,이천,2020-09-21,16.1,9.4,24.2,,2,.6,,3.8
203,이천,2020-09-22,17.5,11.6,25,,2.2,.7,,5.8
203,이천,2020-09-23,17.6,12.1,23.3,,3.1,1.2,,8.6
203,이천,2020-09-24,19.2,14.7,25.7,,3.3,1.6,,6.9
203,이천,2020-09-25,18.7,13.5,26,,3.4,1.3,,5.4
203,이천,2020-09-26,18.1,12.5,24.6,,3.6,1.2,,4.5
203,이천,2020-09-27,18,12.5,25.4,,2.1,.6,,.6
203,이천,2020-09-28,17.8,11.3,26.4,,2.1,.6,,1.1
203,이천,2020-09-29,16.9,10.4,24.6,,2,.6,,6.9
203,이천,2020-09-30,17.8,12.1,25.2,,1.7,.5,,5.1
203,이천,2020-10-01,18.6,12.8,25.1,,3.2,.9,,4.4
203,이천,2020-10-02,19.1,13.2,24.8,,3.5,1.1,,7.6
203,이천,2020-10-03,19,16.8,23.2,7.1,2.3,.8,,9.4
203,이천,2020-10-04,16.9,10.5,22.7,0,3.7,1.4,,8.5
203,이천,2020-10-05,12.8,6.5,19.4,,3.1,1.2,,3
203,이천,2020-10-06,12.4,5.4,20.7,,2.4,.8,,1.6
203,이천,2020-10-07,14.1,7,21.8,,1.9,.8,,6.1
203,이천,2020-10-08,15.1,8.6,23.2,,3.6,1.2,,0
203,이천,2020-10-09,15,7.5,23.6,,3.6,1.2,,1.8
203,이천,2020-10-10,15,8.3,21.6,,2.1,.7,,5
203,이천,2020-10-11,15,8.8,20.3,,1.5,.6,,7.3
203,이천,2020-10-12,15.5,10.6,22.5,,3.2,1.1,,3.9
203,이천,2020-10-13,11.4,5.1,19.2,,2.5,.9,,4.8
203,이천,2020-10-14,11.2,5.6,19.8,,3.4,.9,,7
203,이천,2020-10-15,10,4.4,18.4,,1.9,.6,,6.6
203,이천,2020-10-16,9.7,4.3,15.7,,1.4,.4,,7.4
203,이천,2020-10-17,10.6,5.1,19.4,0,2.3,.7,,2.5
203,이천,2020-10-18,10.4,.9,20,,2.6,.7,,1.6
203,이천,2020-10-19,11.7,4.3,21.2,,2,.6,,2.5
203,이천,2020-10-20,11.6,4.8,21.6,,1.8,.5,,4.3
203,이천,2020-10-21,11,6.6,15.4,,1.4,.4,,8.8
203,이천,2020-10-22,12.3,6.9,20.5,,3.4,1.1,,4.9
203,이천,2020-10-23,8.6,4,14.7,,3.9,1.4,,0
203,이천,2020-10-24,7.8,1.6,14.4,,3.6,1.5,,0
203,이천,2020-10-25,9,-.1,18.7,,2,.7,,2.9
203,이천,2020-10-26,10,2.2,19.3,,1.8,.7,,4.4
203,이천,2020-10-27,11.1,4.4,19.9,,1.7,.6,,5.1
203,이천,2020-10-28,13.2,8.7,20.7,,2.9,1.1,,4.3
203,이천,2020-10-29,8.4,-.2,17,,1.9,.7,,2.9
203,이천,2020-10-30,8.7,.9,18.7,,1.6,.5,,.8
203,이천,2020-10-31,10.9,2.1,19.1,,2.5,.7,,4.9
203,이천,2020-11-01,11.6,9.9,13,1.2,2.9,.9,,9.6
203,이천,2020-11-02,10.5,5,16.9,0,3.3,1,,4.3
203,이천,2020-11-03,5.2,1,9.4,1.1,5,1.9,,1.9
203,이천,2020-11-04,4.2,-2.3,11.4,,2.5,1.1,,0
203,이천,2020-11-05,6.3,-3.1,15.1,,1.6,.5,,4.9
203,이천,2020-11-06,10.5,6.5,15.3,,2,.5,,9.3
203,이천,2020-11-07,12.5,7.9,19.8,,4.7,1.4,,3.1
203,이천,2020-11-08,9,3.3,14.3,,3.8,1.6,,0
203,이천,2020-11-09,5.4,-1.8,11.5,0,3.9,1.2,,2.3
203,이천,2020-11-10,6.2,-1.8,13.9,,2.8,1,,0
203,이천,2020-11-11,6,-1.4,15.3,,1.7,.5,,0
203,이천,2020-11-12,7.2,-1.3,17.5,,1.8,.5,,.8
203,이천,2020-11-13,8,.9,17.6,,1.7,.5,,3.9
203,이천,2020-11-14,8.7,.3,18.1,,2.3,.5,,4.3
203,이천,2020-11-15,9.3,2.8,18,,3.2,.7,,3.9
203,이천,2020-11-16,8.9,3.3,17.3,,1.4,.4,,3.3
203,이천,2020-11-17,12.8,4.5,19.5,0,2.3,.6,,6.5
203,이천,2020-11-18,14.7,11.9,17.4,4.4,1.2,.4,,7.8
203,이천,2020-11-19,14.8,8.7,20,30.2,6.5,2.9,,9.5
203,이천,2020-11-20,4.4,.4,8.7,0,4.2,2.1,,6.4
203,이천,2020-11-21,5.9,-2.4,12.9,0,2.9,1.1,,4.8
203,이천,2020-11-22,6.6,2.2,9.2,2.7,3.8,1.7,,7.1
203,이천,2020-11-23,2.1,-1.6,7.1,,3.4,1.4,,.1
203,이천,2020-11-24,2.5,-2.9,8.9,,1.9,.7,,6.6
203,이천,2020-11-25,2.7,-3.5,10.5,,1.5,.6,,3.8
203,이천,2020-11-26,3.5,-1.4,10.6,,1.4,.6,,6.5
203,이천,2020-11-27,3.6,.3,9.5,,4.5,1.5,,5.3
203,이천,2020-11-28,.7,-1.9,5.1,,3.6,1.6,,2.9
203,이천,2020-11-29,-.2,-4.7,5,,3,1.1,,4.3
203,이천,2020-11-30,-.6,-6.3,6.5,,2.4,.9,,0
203,이천,2020-12-01,.2,-7,6.9,,1.8,.7,,4.4
203,이천,2020-12-02,2.4,-.2,6.7,,1.7,.7,,6.9
203,이천,2020-12-03,1.3,-2.4,6.4,,3.8,1.3,,1.9
203,이천,2020-12-04,-1.5,-7.8,6,,2.9,.9,,.4
203,이천,2020-12-05,-.4,-6.7,6.5,,2.2,.6,,3.1
203,이천,2020-12-06,2.1,-3.1,9.5,,3.1,.9,,2.6
203,이천,2020-12-07,2.2,-1.8,8.2,,4.4,1.1,,3.6
203,이천,2020-12-08,-1.1,-5.6,5.1,,2.7,.9,,2.8
203,이천,2020-12-09,-1,-8.2,4.8,,1.4,.6,,4.6
203,이천,2020-12-10,3.3,-.1,8.5,,1.9,.4,,7
203,이천,2020-12-11,4.1,-.8,9.7,,2.5,.7,,7.9
203,이천,2020-12-12,2.9,-2.2,7.7,,3.2,1.2,,1.8
203,이천,2020-12-13,-2.2,-6.1,.8,3.7,4.5,1.2,,6.1
203,이천,2020-12-14,-7.1,-10.2,-3.7,,3.6,1.6,,1.9
203,이천,2020-12-15,-7.9,-12,-3.1,,3.7,1.5,,.5
203,이천,2020-12-16,-7.7,-12.2,-2.9,,3.3,1.5,,.8
203,이천,2020-12-17,-7.5,-15.4,-.7,,2.1,.8,,3.4
203,이천,2020-12-18,-2.5,-5.6,3.3,.6,3.9,1.2,,4.8
203,이천,2020-12-19,-4.5,-9,.3,,3.6,1.5,,1.1
203,이천,2020-12-20,-5.1,-13,2.3,,2.9,.9,,0
203,이천,2020-12-21,-3.8,-10.5,4.4,,1.8,.6,,1.6
203,이천,2020-12-22,-1.5,-7.2,5.5,.2,1.3,.5,,4.6
203,이천,2020-12-23,.6,-4.9,5.9,0,1.8,.4,,7.6
203,이천,2020-12-24,2.8,-3.4,7.5,.2,5.1,1.9,,1.3
203,이천,2020-12-25,-.8,-5.2,4.6,,3.8,1.4,,.9
203,이천,2020-12-26,-.9,-7,7.6,,2.6,.5,,4.9
203,이천,2020-12-27,1.9,-3.4,7.7,,1.3,.4,,5.4
203,이천,2020-12-28,4,-.1,11.1,,1.4,.5,,4.4
203,이천,2020-12-29,-.1,-3.7,5.9,.6,4.1,1.3,,8.1
203,이천,2020-12-30,-9.3,-12.8,-3.8,,4,2.5,,.8
203,이천,2020-12-31,-9.1,-15.5,-3,,2.6,1.2,,1.3
211,인제,2020-01-01,-3.8,-7.7,1.4,0,4.3,2.5,,4.3
211,인제,2020-01-02,-.7,-5.9,4,,5.3,1.8,,5.4
211,인제,2020-01-03,-1.4,-5.6,5.6,,3.8,1.4,,3.2
211,인제,2020-01-04,-2.6,-8.8,6.2,,3.8,1.1,,0
211,인제,2020-01-05,-2.9,-9.2,7.8,,2.5,.5,,2.4
211,인제,2020-01-06,-.7,-5.7,3.1,.1,2.2,.7,,9.6
211,인제,2020-01-07,5,1.6,7.1,51.5,3.8,2,,10
211,인제,2020-01-08,5.2,3.1,9.1,30,6.1,2.5,,7.4
211,인제,2020-01-09,.2,-3.2,3.3,,5.2,2.2,,3.1
211,인제,2020-01-10,-1.2,-5.4,5.2,,3.7,1.1,,2
211,인제,2020-01-11,-1.7,-6,4,,3.8,1,,2.4
211,인제,2020-01-12,-1.1,-4.6,2.3,,3.5,1.2,,5.9
211,인제,2020-01-13,-3.1,-7.1,1.3,,5.6,2.3,,.1
211,인제,2020-01-14,-5.1,-10.1,3.5,,3.6,.7,,.4
211,인제,2020-01-15,-5.2,-10.8,2.2,,4.4,1.1,,.1
211,인제,2020-01-16,-4.7,-10.2,4.5,,3.3,.7,,3.9
211,인제,2020-01-17,-1.7,-9.1,8.2,,1.8,.6,,6
211,인제,2020-01-18,.9,-3.9,7.5,0,4.1,1.2,,6.4
211,인제,2020-01-19,-.5,-3.5,3.1,.4,5.4,2,,6.1
211,인제,2020-01-20,.9,-3.5,5.1,,5.7,2.7,,2.4
211,인제,2020-01-21,-2.7,-8.6,5.4,,2.9,.9,,2.4
211,인제,2020-01-22,.2,-3.3,6.9,,3.4,.8,,9
211,인제,2020-01-23,1.2,-4.3,12.2,,3.1,.7,,3.9
211,인제,2020-01-24,.6,-5.8,8.6,,4.3,1.3,,3.9
211,인제,2020-01-25,2.1,-1.7,9.5,,2.2,.7,,8
211,인제,2020-01-26,2.8,-2.8,8.6,0,5.8,1.8,,7
211,인제,2020-01-27,5.1,3.8,6.2,.1,5.9,4.3,,10
211,인제,2020-01-28,5.1,2.4,7.3,1,6.2,3.5,,5.9
211,인제,2020-01-29,3.5,0,7.6,0,4.6,1.6,,7.1
211,인제,2020-01-30,2.5,-1.7,6.6,.2,5.3,1.8,,7.4
211,인제,2020-01-31,1.5,-2.9,8.1,,3.6,1.1,,3.1
211,인제,2020-02-01,.2,-3.9,5.8,,4.4,1.4,,4.5
211,인제,2020-02-02,.8,-4.8,5.7,0,4.5,1.6,,5.5
211,인제,2020-02-03,.3,-4.3,4.3,0,4.8,2.8,,2.5
211,인제,2020-02-04,-1.7,-8.6,4,.4,5.6,2.4,,3.9
211,인제,2020-02-05,-6.9,-11.9,-1.3,,4.2,1.8,,2
211,인제,2020-02-06,-6.6,-14,2.6,,3.3,1.2,,.6
211,인제,2020-02-07,-2.4,-9.9,2.9,,4.9,1.8,,3.4
211,인제,2020-02-08,-.9,-6,4,,4.5,1.8,,2.4
211,인제,2020-02-09,-1.8,-9.9,3.9,,4.9,2.1,,3.4
211,인제,2020-02-10,1.8,-3.4,9.4,,3.5,1.6,,3.3
211,인제,2020-02-11,1.7,-6.2,13.7,,3.9,.8,,1.9
211,인제,2020-02-12,4.5,-.9,9.8,1.5,1.7,.4,,7.8
211,인제,2020-02-13,6.8,.8,12.3,0,5.1,2,,4.3
211,인제,2020-02-14,5.7,-.5,15.9,,2.7,.8,,4.9
211,인제,2020-02-15,7.3,.9,15.3,.5,5.6,2.2,,7.5
211,인제,2020-02-16,-.1,-3.6,4.8,8.5,5.2,2.7,,10
211,인제,2020-02-17,-5.3,-7.2,-3.6,.1,4.8,2.4,,9.4
211,인제,2020-02-18,-4.2,-8.3,1.6,,4,2,,3.6
211,인제,2020-02-19,-1.8,-8.7,6.4,,3.5,1,,4.4
211,인제,2020-02-20,,-2.7,9.8,,3.2,,,2
211,인제,2020-02-21,3.6,-3.7,10.1,1,5,1.6,,8
211,인제,2020-02-22,3,-.6,5.7,4.5,6.9,3.1,,6.4
211,인제,2020-02-23,.9,-5.1,6.3,,4.8,2.3,,.4
211,인제,2020-02-24,4.2,-2.7,11.3,,4.2,1.4,,7.4
211,인제,2020-02-25,2.9,.6,5.5,25,6.5,2.3,,8.3
211,인제,2020-02-26,3,1,6.2,.5,4.5,1.7,,6.3
211,인제,2020-02-27,2,-1.9,8.9,.1,2.5,1,,4.3
211,인제,2020-02-28,1,-3.1,3.9,1.5,3.6,1,,8.8
211,인제,2020-02-29,5.3,-.2,12.3,,3,1.2,,3.1
211,인제,2020-03-01,4.4,-1.8,10.6,2,3.9,1,,5.4
211,인제,2020-03-02,2.5,-1.6,7.1,4,4.2,1.8,,6.3
211,인제,2020-03-03,3.9,-3.2,10.5,0,4.5,1.6,,6
211,인제,2020-03-04,2.2,-.4,6.8,,6,3.4,,8.9
211,인제,2020-03-05,.8,-3.5,6.7,,4.7,2,,.1
211,인제,2020-03-06,1.3,-6.4,9.9,,4.1,1.1,,1.5
211,인제,2020-03-07,3.2,-3.1,11.6,,2.6,.9,,6.9
211,인제,2020-03-08,5.5,-3.4,17.2,,3.5,.9,,.8
211,인제,2020-03-09,7.9,-2.5,17.3,,4.1,1.3,,6.4
211,인제,2020-03-10,6.8,4.7,9.7,5.5,3.9,1.9,,8.3
211,인제,2020-03-11,2.8,-.9,8.5,,5.4,2.8,,1.5
211,인제,2020-03-12,5.6,-4.2,12.5,,5.2,2.3,,2.1
211,인제,2020-03-13,5.8,-2.2,11.6,0,4.5,2.3,,3.8
211,인제,2020-03-14,2.5,-5.5,8.7,0,6.1,2.7,,2.9
211,인제,2020-03-15,2.2,-2.3,7.4,.5,6.3,2,,7.3
211,인제,2020-03-16,2.8,-3.8,8.8,0,6,2.5,,2.6
211,인제,2020-03-17,2.7,.8,4.6,1.5,5.2,2.3,,8.9
211,인제,2020-03-18,6.6,1,15.5,,4.6,1.8,,2.6
211,인제,2020-03-19,7.8,2,12,.6,8.7,4,,6.1
211,인제,2020-03-20,7.6,-1.4,13.8,,6.7,3.4,,0
211,인제,2020-03-21,11.6,7,18.5,1.5,5,2.3,,6.8
211,인제,2020-03-22,9.7,3.1,17.2,,4,1.3,,1
211,인제,2020-03-23,6.9,-1.3,16.9,,5.5,1.5,,1
211,인제,2020-03-24,7.3,-1.7,17.3,,4.2,1.6,,.4
211,인제,2020-03-25,9.6,-.7,20.2,,3.3,1.1,,5
211,인제,2020-03-26,13.3,2,23.5,,3.3,1,,5.3
211,인제,2020-03-27,9.1,4.5,15.3,2,4.9,1.9,,8.8
211,인제,2020-03-28,5.1,-.4,12.9,,5.1,1.7,,4.9
211,인제,2020-03-29,5.4,-3.5,15.5,,4.4,1.8,,1.9
211,인제,2020-03-30,7.1,-1.3,17.9,,3.3,1.2,,1
211,인제,2020-03-31,9.8,-.4,19.4,,4.5,1.2,,5.4
211,인제,2020-04-01,6,1.4,12.2,5,7.3,2.2,,9.1
211,인제,2020-04-02,7.6,1.3,15.6,,4.9,2,,4
211,인제,2020-04-03,9,-1.7,17.6,,5.5,2.6,,0
211,인제,2020-04-04,7,-.1,13.9,0,5.9,2.6,,2.8
211,인제,2020-04-05,5,-4.1,14.6,,4.7,1.6,,0
211,인제,2020-04-06,8.2,-2.8,16.9,,5.1,1.9,,2.3
211,인제,2020-04-07,10,1.1,17.9,,5.5,1.8,,2.9
211,인제,2020-04-08,6.9,.6,14.1,,5.2,1.4,,1.6
211,인제,2020-04-09,5.8,-2.3,14.9,,6.4,1.9,,2.9
211,인제,2020-04-10,7.3,-.9,15.9,,4.5,1.5,,4.6
211,인제,2020-04-11,7.6,-.6,15.5,,4,1.4,,2.8
211,인제,2020-04-12,4.6,1.6,8.6,12.5,5.8,1.8,,7
211,인제,2020-04-13,7.3,.3,15.7,0,5.9,1.9,,4
211,인제,2020-04-14,10.6,-1.7,21.8,,4.8,1.8,,.4
211,인제,2020-04-15,10.6,1.9,22.3,,5.9,2.1,,3.3
211,인제,2020-04-16,11.4,4.7,20.4,,5.2,2.8,,2.9
211,인제,2020-04-17,9,6.8,10.9,9,3.9,1.6,,7.3
211,인제,2020-04-18,10.7,5.8,17.6,.5,3.9,1.3,,4.5
211,인제,2020-04-19,8.8,5.5,13.6,6.5,5.3,2.3,,9.6
211,인제,2020-04-20,9.2,6.2,12.4,.4,5.5,2.3,,5.8
211,인제,2020-04-21,7.2,4,10.5,,7.7,3.8,,8.1
211,인제,2020-04-22,5.9,3.6,8.6,,6.7,3.3,,6.8
211,인제,2020-04-23,7.9,3.2,13.5,,5.3,2.7,,5.6
211,인제,2020-04-24,9.3,.2,15.2,,7.3,3.4,,2.9
211,인제,2020-04-25,12.7,7.5,19.3,,5.2,3,,4.7
211,인제,2020-04-26,10.9,3.9,17.5,,3.7,1,,6
211,인제,2020-04-27,10.2,2.7,17,,4.9,1.4,,4.8
211,인제,2020-04-28,12.5,1.8,20.1,,6.3,2.5,,1.5
211,인제,2020-04-29,14.4,6.2,22.1,,4.2,1.6,,3.9
211,인제,2020-04-30,16.3,5.7,23.1,,5.5,2.3,,3.8
211,인제,2020-05-01,21.3,14,27.8,,4.8,2.1,,2.9
211,인제,2020-05-02,19.1,15.4,22.3,0,3.9,2,,8.5
211,인제,2020-05-03,20.2,14.1,26.7,,3.1,1,,6.9
211,인제,2020-05-04,17.9,12.9,27.5,,5,1.9,,6.4
211,인제,2020-05-05,16.1,11.1,22.8,,4.5,1.7,,5.9
211,인제,2020-05-06,16.6,9.8,26,,5.5,1.5,,1.9
211,인제,2020-05-07,16.2,7.8,23.7,,3.4,1.5,,8.4
211,인제,2020-05-08,17.7,9.2,27.3,5,3.3,1.3,,8.1
211,인제,2020-05-09,13.8,11.8,15.4,43,4.2,1.1,,10
211,인제,2020-05-10,14.8,12.7,17.2,3.6,4.7,2.7,,8.5
211,인제,2020-05-11,17.1,13.4,21.7,0,6.2,3.9,,5
211,인제,2020-05-12,12.6,8.7,18,1.5,5.7,2.1,,6.3
211,인제,2020-05-13,14.4,5.4,22.5,,7.1,2.7,,.4
211,인제,2020-05-14,16.2,7.2,24.5,,3.8,1.1,,8.6
211,인제,2020-05-15,14.1,12.7,15.4,9.8,2.2,1.1,,10
211,인제,2020-05-16,16.8,13.2,21.6,.4,2.3,.7,,7.3
211,인제,2020-05-17,20,15.2,26.4,,3.3,1.1,,4.8
211,인제,2020-05-18,18.1,14.3,24.1,25.7,5.5,2.2,,8.8
211,인제,2020-05-19,10.8,8.3,14.5,32.3,4.2,1.5,,7.3
211,인제,2020-05-20,10.8,8.1,16,.1,4.1,1.5,,7.8
